g,epsilon,t_event,h_center
0.0446683592150963,2,232.48075578133532,1.2553423109734987
0.047863009232263824,0.5,221.22565134755854,2.9713365065608963
0.047863009232263824,1,214.79566209205666,2.229750755021107
0.047863009232263824,2,216.42535236815658,1.9939178096357622
0.05128613839913648,0.5,206.96452624861675,3.0209378031479424
0.05128613839913648,1,200.01942058261065,2.30183635322563
0.05128613839913648,2,201.48264509214744,2.020519298437698
0.054954087385762455,0.5,193.6742502872692,3.0732864631354224
0.054954087385762455,1,186.31471936986685,2.432779968951203
0.054954087385762455,2,187.55753000111403,2.0351100240809803
0.0588843655355589,0.5,181.29812816959858,3.127939920109175
0.0588843655355589,1,173.6208677383352,2.6325917379783776
0.0588843655355589,2,174.55869440486177,2.049391400337005
0.0630957344480193,0.5,169.75786095522483,3.189047090769388
0.0630957344480193,1,161.85562993010228,2.7773148943053423
0.0630957344480193,2,162.43850030304168,2.065261390601618
0.06760829753919816,0.5,158.97563827986974,3.255672857436929
0.06760829753919816,1,150.96584606346508,2.8588959643598684
0.06760829753919816,2,151.13950000806963,2.0838121927074216
0.07244359600749899,0.5,148.89644614648424,3.330388568314266
0.07244359600749899,1,140.8753534770959,2.9166587578676855
0.07244359600749899,2,140.61728294751643,2.106077103808822
0.07762471166286916,0.5,139.4725334960742,3.4108493045379813
0.07762471166286916,1,131.526111005607,2.964232689420486
0.07762471166286916,2,130.82893366569195,2.133144088896686
0.08317637711026708,0.5,130.64443416276725,3.495860563247931
0.08317637711026708,1,122.85745329489363,3.0084153359659584
0.08317637711026708,2,121.7315317374449,2.167561485868628
0.08912509381337455,0.5,122.37827262620075,3.5802111027685246
0.08912509381337455,1,114.81643658219495,3.0529032895972996
0.08912509381337455,2,113.28201956372021,2.2145175881327175
0.09549925860214359,0.5,114.61684765492939,3.6636916877873835
0.09549925860214359,1,107.3468907615742,3.1011188446588216
0.09549925860214359,2,105.4436347474221,2.2935847721995493
0.10232929922807536,0.5,107.34786588878767,3.7421252581251068
0.10232929922807536,1,100.4051338750301,3.1550148077552462
0.10232929922807536,2,98.16968922274023,2.5157139841413714
0.1096478196143185,0.5,100.5256863172995,3.8138497428950324
0.1096478196143185,1,93.94816170471529,3.217010022133505
0.1096478196143185,2,91.43346769868269,2.7843371823930987
0.11748975549395291,0.5,94.11790497435472,3.880612196104162
0.11748975549395291,1,87.93195568044726,3.289441496019972
0.11748975549395291,2,85.19491128941175,2.8851388471104515
0.12589254117941676,0.5,88.1190557133918,3.9451080638107605
0.12589254117941676,1,82.32692747311187,3.3744862782118643
0.12589254117941676,2,79.41933808843913,2.9416170546306697
