g,t,h_max
1.0,140.1111902573608,5.0
1.0,140.12248227576802,5.0
1.0,140.12418442396498,5.0
1.0,140.12588657216193,5.0
1.0,140.12929086855584,5.0
1.0,140.13269516494975,5.0
1.0,140.14402749756348,5.0
1.0,140.15535983017722,5.0
1.0,140.18579198028795,5.0
1.0,140.21622413039867,5.0
1.0,140.2466562805094,5.0
1.0,140.3022287891296,5.0
1.0,140.3578012977498,5.0
1.0,140.41337380637,5.0
1.0,140.4843616080047,5.0
1.0,140.55534940963938,5.0
1.0,140.62633721127406,5.0
1.0,140.69732501290875,5.0
1.0,140.7827186212625,5.0
1.0,140.86811222961623,5.0
1.0,140.95350583796997,5.0
1.0,141.0388994463237,5.0
1.0,141.12429305467745,5.0
1.0,141.2096866630312,5.0
1.0,141.22172498589322,5.0
1.0,141.23376330875524,5.0
1.0,141.24580163161727,5.0
1.0,141.2578399544793,5.0
1.0,141.27393617043484,5.0
1.0,141.29003238639038,5.0
1.0,141.30612860234592,5.0
1.0,141.3610627246579,5.0
1.0,141.41599684696988,5.0
1.0,141.47093096928185,5.0
1.0,141.52932109142188,5.0
1.0,141.5877112135619,5.0
1.0,141.64610133570193,5.0
1.0,141.70449145784195,5.0
1.0,141.78939038871042,5.0
1.0,141.87428931957888,5.0
1.0,141.95918825044734,5.0
1.0,142.0440871813158,5.0
1.0,142.12898611218426,5.0
1.0,142.21388504305273,5.0
1.0,142.2987839739212,5.0
1.0,142.38368290478965,5.0
1.0,142.39574611457527,5.0
1.0,142.4078093243609,5.0
1.0,142.41987253414652,5.0
1.0,142.43193574393214,5.0
1.0,142.44970473484787,5.0
1.0,142.4674737257636,5.0
1.0,142.48524271667932,5.0
1.0,142.5389799941932,5.0
1.0,142.59271727170707,5.0
1.0,142.64645454922095,5.0
1.0,142.7008827265548,5.0
1.0,142.75531090388864,5.0
1.0,142.8097390812225,5.0
1.0,142.86416725855634,5.0
1.0,142.95129934258443,5.0
1.0,143.022691710917,5.0
1.0,143.09408407924957,5.0
1.0,143.16547644758214,5.0
1.0,143.2368688159147,5.0
1.0,143.31598972220473,5.0
1.0,143.39511062849476,5.0
1.0,143.4742315347848,5.0
1.0,143.55335244107482,5.0
1.0,143.6186710573726,5.0
1.0,143.6839896736704,5.0
1.0,143.74930828996818,5.0
1.0,143.81462690626597,5.0
1.0,143.87994552256376,5.0
1.0,143.94526413886155,5.0
1.0,143.9549332800348,5.0
1.0,143.96460242120804,5.0
1.0,143.9742715623813,5.0
1.0,143.9907747164834,5.0
1.0,144.0072778705855,5.0
1.0,144.02378102468762,5.0
1.0,144.07485538240752,5.0
1.0,144.12592974012742,5.0
1.0,144.17700409784732,5.0
1.0,144.2280784555672,5.0
1.0,144.2791528132871,5.0
1.0,144.330227171007,5.0
1.0,144.3901464213632,5.0
1.0,144.4500656717194,5.0
1.0,144.50998492207557,5.0
1.0,144.56990417243176,5.0
1.0,144.62982342278795,5.0
1.0,144.68974267314414,5.0
1.0,144.74966192350033,5.0
1.0,144.83108369525587,5.0
1.0,144.9125054670114,5.0
1.0,144.99392723876696,5.0
1.0,145.0753490105225,5.0
1.0,145.15677078227804,5.0
1.0,145.2381925540336,5.0
1.0,145.31961432578913,5.0
1.0,145.40103609754468,5.0
1.0,145.41342680500858,5.0
1.0,145.4156060820683,5.0
1.0,145.41778535912803,5.0
1.0,145.41996463618776,5.0
1.0,145.4243231903072,5.0
1.0,145.42868174442665,5.0
1.0,145.44639015618952,5.0
1.0,145.4640985679524,5.0
1.0,145.48907068608287,5.0
1.0,145.51404280421335,5.0
1.0,145.53901492234382,5.0
1.0,145.5869380172514,5.0
1.0,145.634861112159,5.0
1.0,145.6827842070666,5.0
1.0,145.74445114642194,5.0
1.0,145.80611808577729,5.0
1.0,145.86778502513263,5.0
1.0,145.92945196448798,5.0
1.0,146.00626962226443,5.0
1.0,146.08308728004087,5.0
1.0,146.15990493781732,5.0
1.0,146.23672259559376,5.0
1.0,146.3135402533702,5.0
1.0,146.39035791114665,5.0
1.0,146.4671755689231,5.0
1.0,146.54399322669954,5.0
1.0,146.620810884476,5.0
1.0,146.69762854225243,5.0
1.0,146.77444620002888,5.0
1.0,146.85126385780532,5.0
1.0,146.92808151558177,5.0
1.0,147.0048991733582,5.0
1.0,147.06566806135964,5.0
1.0,147.11302892407488,5.0
1.0,147.16038978679012,5.0
1.0,147.20775064950536,5.0
1.0,147.2551115122206,5.0
1.0,147.32529312668808,5.0
1.0,147.39547474115557,5.0
1.0,147.46565635562305,5.0
1.0,147.53583797009054,5.0
1.0,147.61522343737408,5.0
1.0,147.69460890465763,5.0
1.0,147.77399437194117,5.0
1.0,147.85337983922471,5.0
1.0,147.93276530650826,5.0
1.0,148.0121507737918,5.0
1.0,148.09153624107535,5.0
1.0,148.1709217083589,5.0
1.0,148.25030717564243,5.0
1.0,148.32969264292598,5.0
1.0,148.40907811020952,5.0
1.0,148.48846357749306,5.0
1.0,148.5678490447766,5.0
1.0,148.64723451206015,5.0
1.0,148.7266199793437,5.0
1.0,148.80600544662724,5.0
1.0,148.88539091391078,5.0
1.0,148.96477638119433,5.0
1.0,149.04416184847787,5.0
1.0,149.1235473157614,5.0
1.0,149.20293278304496,5.0
1.0,149.26796400058433,5.0
1.0,149.3329952181237,5.0
1.0,149.39802643566307,5.0
1.0,149.46305765320244,5.0
1.0,149.5280888707418,5.0
1.0,149.59312008828118,5.0
1.0,149.65815130582055,5.0
1.0,149.72318252335992,5.0
1.0,149.7882137408993,5.0
1.0,149.85324495843867,5.0
1.0,149.91827617597804,5.0
1.0,149.9833073935174,5.0
1.0,150.04833861105678,5.0
1.0,150.12454479076422,5.0
1.0,150.20075097047166,5.0
1.0,150.2769571501791,5.0
1.0,150.35316332988654,5.0
1.0,150.42936950959398,5.0
1.0,150.50557568930142,5.0
1.0,150.58178186900886,5.0
1.0,150.6579880487163,5.0
1.0,150.73419422842375,5.0
1.0,150.8104004081312,5.0
1.0,150.88660658783863,5.0
1.0,150.96281276754607,5.0
1.0,151.0390189472535,5.0
1.0,151.0504216640302,5.0
1.0,151.0618243808069,5.0
1.0,151.0732270975836,5.0
1.0,151.0846298143603,5.0
1.0,151.10563345019648,5.0
1.0,151.12663708603264,5.0
1.0,151.1476407218688,5.0
1.0,151.20301547714263,5.0
1.0,151.25839023241645,5.0
1.0,151.31376498769026,5.0
1.0,151.36995316771362,5.0
1.0,151.42614134773697,5.0
1.0,151.48232952776033,5.0
1.0,151.53851770778368,5.0
1.0,151.6249014407899,5.0
1.0,151.7112851737961,5.0
1.0,151.79766890680233,5.0
