g,t,h_max
1.0,124.88539741441932,5.0
1.0,124.96936565194578,5.0
1.0,125.05333388947224,5.0
1.0,125.1373021269987,5.0
1.0,125.22127036452517,5.0
1.0,125.30523860205163,5.0
1.0,125.3892068395781,5.0
1.0,125.47317507710456,5.0
1.0,125.55714331463102,5.0
1.0,125.64111155215748,5.0
1.0,125.72507978968395,5.0
1.0,125.80904802721041,5.0
1.0,125.89301626473687,5.0
1.0,125.97698450226333,5.0
1.0,126.0609527397898,5.0
1.0,126.14492097731626,5.0
1.0,126.22888921484272,5.0
1.0,126.31285745236919,5.0
1.0,126.39682568989565,5.0
1.0,126.48079392742211,5.0
1.0,126.56476216494858,5.0
1.0,126.64873040247504,5.0
1.0,126.7326986400015,5.0
1.0,126.81666687752796,5.0
1.0,126.90063511505443,5.0
1.0,126.98460335258089,5.0
1.0,127.06857159010735,5.0
1.0,127.15253982763382,5.0
1.0,127.23650806516028,5.0
1.0,127.32047630268674,5.0
1.0,127.4044445402132,5.0
1.0,127.48841277773967,5.0
1.0,127.57238101526613,5.0
1.0,127.6563492527926,5.0
1.0,127.74031749031906,5.0
1.0,127.82428572784552,5.0
1.0,127.90825396537198,5.0
1.0,127.99222220289845,5.0
1.0,128.0761904404249,5.0
1.0,128.16015867795136,5.0
1.0,128.2441269154778,5.0
1.0,128.32809515300426,5.0
1.0,128.4120633905307,5.0
1.0,128.49603162805715,5.0
1.0,128.5799998655836,5.0
1.0,128.66396810311005,5.0
1.0,128.7479363406365,5.0
1.0,128.83190457816295,5.0
1.0,128.9158728156894,5.0
1.0,128.99984105321585,5.0
1.0,129.0838092907423,5.0
1.0,129.16777752826874,5.0
1.0,129.2517457657952,5.0
1.0,129.33571400332164,5.0
1.0,129.4196822408481,5.0
1.0,129.50365047837454,5.0
1.0,129.587618715901,5.0
1.0,129.67158695342744,5.0
1.0,129.75555519095388,5.0
1.0,129.83952342848033,5.0
1.0,129.92349166600678,5.0
1.0,130.00745990353323,5.0
1.0,130.09142814105968,5.0
1.0,130.17539637858613,5.0
1.0,130.25936461611258,5.0
1.0,130.34333285363903,5.0
1.0,130.42730109116548,5.0
1.0,130.51126932869192,5.0
1.0,130.59523756621837,5.0
1.0,130.67920580374482,5.0
1.0,130.76317404127127,5.0
1.0,130.84714227879772,5.0
1.0,130.93111051632417,5.0
1.0,131.01507875385062,5.0
1.0,131.09904699137707,5.0
1.0,131.1830152289035,5.0
1.0,131.26698346642996,5.0
1.0,131.3509517039564,5.0
1.0,131.43491994148286,5.0
1.0,131.5188881790093,5.0
1.0,131.60285641653576,5.0
1.0,131.6868246540622,5.0
1.0,131.77079289158866,5.0
1.0,131.8547611291151,5.0
1.0,131.93872936664155,5.0
1.0,132.022697604168,5.0
1.0,132.10666584169445,5.0
1.0,132.1906340792209,5.0
1.0,132.27460231674735,5.0
1.0,132.3585705542738,5.0
1.0,132.44253879180025,5.0
1.0,132.5265070293267,5.0
1.0,132.61047526685314,5.0
1.0,132.6944435043796,5.0
1.0,132.77841174190604,5.0
1.0,132.8623799794325,5.0
1.0,132.94634821695894,5.0
1.0,133.0303164544854,5.0
1.0,133.11428469201184,5.0
1.0,133.19825292953828,5.0
1.0,133.28222116706473,5.0
1.0,133.36618940459118,5.0
1.0,133.45015764211763,5.0
1.0,133.53412587964408,5.0
1.0,133.61809411717053,5.0
1.0,133.70206235469698,5.0
1.0,133.78603059222343,5.0
1.0,133.86999882974987,5.0
1.0,133.95396706727632,5.0
1.0,134.03793530480277,5.0
1.0,134.12190354232922,5.0
1.0,134.20587177985567,5.0
1.0,134.28984001738212,5.0
1.0,134.37380825490857,5.0
1.0,134.45777649243502,5.0
1.0,134.54174472996147,5.0
1.0,134.6257129674879,5.0
1.0,134.70968120501436,5.0
